"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","size","efficiency","price_region"
53714,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53715,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53716,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53717,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53718,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53719,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53726,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53774,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53777,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53782,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53783,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53784,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53785,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53786,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53788,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53790,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53791,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53792,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53793,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53794,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53801,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53803,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53804,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53805,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53806,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53807,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53809,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53810,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53811,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53813,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53816,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53818,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53820,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53821,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53825,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53826,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53901,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53910,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53911,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53913,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53916,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53919,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53920,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53922,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53923,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53923,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53924,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53925,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53926,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53929,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53930,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53932,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53933,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53934,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53936,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53937,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53941,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53943,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53944,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53946,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53948,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53949,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53950,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53951,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53952,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53954,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53955,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53956,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53957,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53958,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53959,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53960,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53961,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53963,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53964,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53965,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
53968,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54001,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54002,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54003,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54004,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54005,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54006,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54007,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54009,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54011,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54013,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54014,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54015,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54016,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54017,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54020,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54021,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54022,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54023,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54024,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54025,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54026,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54027,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54028,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54101,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54102,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54103,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54104,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54106,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54107,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54110,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54111,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54112,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54113,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54114,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54115,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54119,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54120,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54121,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54123,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54124,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54125,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54126,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54128,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54129,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54130,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54135,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54136,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54137,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54138,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54139,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54140,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54141,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54143,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54149,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54150,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54151,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54153,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54154,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54155,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54156,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54157,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54159,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54161,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54162,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54165,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54166,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54169,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54170,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54171,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54173,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54174,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54175,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54177,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54180,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54201,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54202,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54204,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54205,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54208,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54209,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54210,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54212,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54213,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54216,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54217,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54220,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54227,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54228,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54229,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54229,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54230,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54234,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54235,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54235,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54241,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54245,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54246,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54247,3810.69,4537.34,3017.88,3521.82,679.14,864.77,113.67,150.75,"175K","85%+",1
54301,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54302,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54303,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54304,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54311,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54313,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54313,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54344,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54401,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54403,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54404,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54405,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54406,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54407,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54408,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54409,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54410,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54411,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54412,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54414,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54416,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54420,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54421,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54422,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54423,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54424,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54425,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54426,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54427,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54428,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54433,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54435,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54436,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54437,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54440,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54442,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54443,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54446,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54447,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54448,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54449,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54451,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54452,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54454,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54455,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54456,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54457,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54459,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54460,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54463,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54465,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54466,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54467,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54469,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54470,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54471,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54473,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54474,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54475,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54476,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54479,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54480,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54481,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54482,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54484,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54485,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54486,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54487,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54488,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54489,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54490,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54491,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
