"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","size","efficiency","price_region"
54492,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54493,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54494,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54495,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54498,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54499,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54501,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54511,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54512,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54513,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54514,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54515,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54517,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54519,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54520,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54521,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54524,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54526,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54527,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54529,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54530,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54531,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54534,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54537,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54538,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54539,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54540,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54541,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54542,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54545,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54546,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54547,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54548,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54550,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54552,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54554,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54555,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54556,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54557,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54558,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54559,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54560,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54562,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54563,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54564,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54566,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54568,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54601,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54603,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54610,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54611,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54612,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54613,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54614,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54615,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54616,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54618,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54619,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54621,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54622,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54623,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54624,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54625,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54626,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54627,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54628,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54629,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54630,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54631,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54632,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54634,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54635,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54636,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54638,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54639,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54642,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54644,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54646,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54648,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54650,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54651,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54652,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54653,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54655,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54656,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54658,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54659,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54660,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54661,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54664,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54665,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54666,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54667,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54669,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54670,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54701,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54703,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54720,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54721,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54722,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54723,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54724,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54725,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54726,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54727,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54728,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54729,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54730,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54731,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54732,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54733,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54736,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54737,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54738,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54739,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54740,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54741,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54742,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54745,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54746,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54747,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54748,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54749,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54750,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54751,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54754,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54755,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54756,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54757,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54758,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54761,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54762,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54763,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54766,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54767,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54768,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54769,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54770,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54771,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54772,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54773,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54774,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54801,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54805,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54806,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54810,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54812,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54813,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54814,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54817,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54819,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54820,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54821,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54822,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54824,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54826,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54827,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54828,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54829,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54830,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54832,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54835,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54837,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54838,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54839,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54840,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54841,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54843,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54844,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54846,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54847,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54848,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54849,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54853,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54854,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54856,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54858,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54859,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54864,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54865,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54867,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54868,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54870,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54871,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54872,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54873,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54874,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54875,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54876,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54880,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54888,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54889,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54891,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54893,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54895,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54896,3817.17,4545.59,3017.88,3521.82,685.62,873.02,113.67,150.75,"175K","85%+",3
54901,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54902,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54904,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54906,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54909,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54911,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54911,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54913,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54914,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54915,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54919,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54921,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54922,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54923,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54928,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54929,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54930,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54932,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54935,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54937,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54940,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54941,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54942,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54943,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54944,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54945,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54947,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54948,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54949,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54950,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54952,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54956,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54960,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54961,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54962,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54963,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54964,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54965,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54966,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54967,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54968,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54970,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54971,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54974,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54977,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54978,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54979,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54981,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54982,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54983,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54984,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
54986,3787.36,4507.64,3017.88,3521.82,655.81,835.06,113.67,150.75,"175K","85%+",2
